clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
4v5v7c44_r04_s0_p006	14	4v5v7c44	r04	image_p38005	image	/dogs/keeshond/n02112350_6927.jpg	['/dogs/keeshond/n02112350_1050.jpg', '/dogs/keeshond/n02112350_9418.jpg', '/dogs/keeshond/n02112350_7168.jpg', '/dogs/keeshond/n02112350_8593.jpg', '/dogs/keeshond/n02112350_7618.jpg', '/dogs/keeshond/n02112350_8184.jpg', '/dogs/keeshond/n02112350_10343.jpg', '/dogs/keeshond/n02112350_8077.jpg', '/dogs/keeshond/n02112350_7087.jpg', '/dogs/keeshond/n02112350_7566.jpg', '/dogs/keeshond/n02112350_6916.jpg']	win	6
4v5v7c44_r04_s0_p007	35	4v5v7c44	r04	image_p19923	image	/dogs/French_bulldog/n02108915_5306.jpg	['/dogs/French_bulldog/n02108915_3300.jpg', '/dogs/French_bulldog/n02108915_5813.jpg', '/dogs/French_bulldog/n02108915_4133.jpg', '/dogs/French_bulldog/n02108915_4303.jpg', '/dogs/French_bulldog/n02108915_1513.jpg', '/dogs/French_bulldog/n02108915_5596.jpg', '/dogs/French_bulldog/n02108915_759.jpg', '/dogs/French_bulldog/n02108915_225.jpg', '/dogs/French_bulldog/n02108915_2514.jpg', '/dogs/French_bulldog/n02108915_8696.jpg', '/dogs/French_bulldog/n02108915_571.jpg']	loss	7
4v5v7c44_r04_s0_p008	20	4v5v7c44	r04	image_p19996	image	/dogs/toy_poodle/n02113624_6456.jpg	['/dogs/toy_poodle/n02113624_239.jpg', '/dogs/toy_poodle/n02113624_530.jpg', '/dogs/toy_poodle/n02113624_3864.jpg', '/dogs/toy_poodle/n02113624_4589.jpg', '/dogs/toy_poodle/n02113624_1576.jpg', '/dogs/toy_poodle/n02113624_1606.jpg', '/dogs/toy_poodle/n02113624_1929.jpg', '/dogs/toy_poodle/n02113624_1596.jpg', '/dogs/toy_poodle/n02113624_1804.jpg', '/dogs/toy_poodle/n02113624_2223.jpg', '/dogs/toy_poodle/n02113624_454.jpg']	win	8
4v5v7c44_r04_s0_p009	14	4v5v7c44	r04	image_p7080	image	/birds/Northern_Flicker/Northern_Flicker_0053_28445.jpg	['/birds/Northern_Flicker/Northern_Flicker_0085_28378.jpg', '/birds/Northern_Flicker/Northern_Flicker_0106_28441.jpg', '/birds/Northern_Flicker/Northern_Flicker_0011_28466.jpg', '/birds/Northern_Flicker/Northern_Flicker_0138_28476.jpg', '/birds/Northern_Flicker/Northern_Flicker_0034_28740.jpg', '/birds/Northern_Flicker/Northern_Flicker_0069_28924.jpg', '/birds/Northern_Flicker/Northern_Flicker_0108_28502.jpg', '/birds/Northern_Flicker/Northern_Flicker_0078_28338.jpg', '/birds/Northern_Flicker/Northern_Flicker_0016_28603.jpg', '/birds/Northern_Flicker/Northern_Flicker_0118_28500.jpg', '/birds/Northern_Flicker/Northern_Flicker_0037_28751.jpg']	win	9
4v5v7c44_r04_s0_p010	45	4v5v7c44	r04	image_p26279	image	/birds/Least_Flycatcher/Least_Flycatcher_0049_30361.jpg	['/birds/Least_Flycatcher/Least_Flycatcher_0005_30142.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0065_30357.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0017_30460.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0076_30117.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0070_30147.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0095_30277.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0054_30450.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0099_30200.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0029_30362.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0081_30380.jpg', '/birds/Least_Flycatcher/Least_Flycatcher_0082_30132.jpg']	win	10
587eui0h_r00_s1_p000	23	587eui0h	r00	image_p40621	image	/dogs/Gordon_setter/n02101006_7022.jpg	['/dogs/Gordon_setter/n02101006_1551.jpg', '/dogs/Gordon_setter/n02101006_1637.jpg', '/dogs/Gordon_setter/n02101006_1205.jpg', '/dogs/Gordon_setter/n02101006_1297.jpg', '/dogs/Gordon_setter/n02101006_2613.jpg', '/dogs/Gordon_setter/n02101006_2026.jpg', '/dogs/Gordon_setter/n02101006_4470.jpg', '/dogs/Gordon_setter/n02101006_3954.jpg', '/dogs/Gordon_setter/n02101006_2902.jpg', '/dogs/Gordon_setter/n02101006_677.jpg', '/dogs/Gordon_setter/n02101006_1888.jpg']	win	0
587eui0h_r00_s1_p001	23	587eui0h	r00	image_p16031	image	/ifood/shirred_egg/train_103184.jpg	['/ifood/shirred_egg/train_103139.jpg', '/ifood/shirred_egg/train_103511.jpg', '/ifood/shirred_egg/train_103474.jpg', '/ifood/shirred_egg/train_103422.jpg', '/ifood/shirred_egg/train_103315.jpg', '/ifood/shirred_egg/train_103312.jpg', '/ifood/shirred_egg/train_103229.jpg', '/ifood/shirred_egg/train_103145.jpg', '/ifood/shirred_egg/train_103375.jpg', '/ifood/shirred_egg/train_103524.jpg', '/ifood/shirred_egg/train_103322.jpg']	win	1
587eui0h_r00_s1_p002	23	587eui0h	r00	image_p7786	image	/dogs/Dandie_Dinmont/n02096437_2055.jpg	['/dogs/Dandie_Dinmont/n02096437_926.jpg', '/dogs/Dandie_Dinmont/n02096437_2310.jpg', '/dogs/Dandie_Dinmont/n02096437_2291.jpg', '/dogs/Dandie_Dinmont/n02096437_4184.jpg', '/dogs/Dandie_Dinmont/n02096437_1650.jpg', '/dogs/Dandie_Dinmont/n02096437_2568.jpg', '/dogs/Dandie_Dinmont/n02096437_2783.jpg', '/dogs/Dandie_Dinmont/n02096437_6.jpg', '/dogs/Dandie_Dinmont/n02096437_3289.jpg', '/dogs/Dandie_Dinmont/n02096437_929.jpg', '/dogs/Dandie_Dinmont/n02096437_3925.jpg']	loss	2
587eui0h_r00_s1_p003	45	587eui0h	r00	image_p11102	image	/birds/Blue_Grosbeak/Blue_Grosbeak_0029_37197.jpg	['/birds/Blue_Grosbeak/Blue_Grosbeak_0019_37205.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0020_36967.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0049_37180.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0015_36985.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0043_37200.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0033_36980.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0086_36818.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0073_37148.jpg', '/birds/Blue_Grosbeak/Blue_Grosbeak_0014_36708.jpg']	loss	3
587eui0h_r00_s1_p004	16	587eui0h	r00	image_p36372	image	/birds/Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg	['/birds/Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg', '/birds/Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg']	win	4
587eui0h_r00_s1_p005	26	587eui0h	r00	image_p15210	image	/dogs/Irish_terrier/n02093991_1335.jpg	['/dogs/Irish_terrier/n02093991_3300.jpg', '/dogs/Irish_terrier/n02093991_3020.jpg', '/dogs/Irish_terrier/n02093991_716.jpg', '/dogs/Irish_terrier/n02093991_2005.jpg', '/dogs/Irish_terrier/n02093991_373.jpg', '/dogs/Irish_terrier/n02093991_2969.jpg', '/dogs/Irish_terrier/n02093991_3330.jpg', '/dogs/Irish_terrier/n02093991_2502.jpg', '/dogs/Irish_terrier/n02093991_2126.jpg', '/dogs/Irish_terrier/n02093991_4627.jpg', '/dogs/Irish_terrier/n02093991_4678.jpg']	win	5
587eui0h_r00_s1_p006	24	587eui0h	r00	image_p5887	image	/ifood/croque_madame/train_094497.jpg	['/ifood/croque_madame/train_094153.jpg', '/ifood/croque_madame/train_094513.jpg', '/ifood/croque_madame/train_094172.jpg', '/ifood/croque_madame/train_094492.jpg', '/ifood/croque_madame/train_094042.jpg', '/ifood/croque_madame/train_094143.jpg', '/ifood/croque_madame/train_094338.jpg', '/ifood/croque_madame/train_094356.jpg', '/ifood/croque_madame/train_094436.jpg', '/ifood/croque_madame/train_094113.jpg', '/ifood/croque_madame/train_094012.jpg']	win	6
587eui0h_r00_s1_p007	31	587eui0h	r00	image_p14881	image	/ifood/fettuccine/train_096767.jpg	['/ifood/fettuccine/train_096756.jpg', '/ifood/fettuccine/train_096513.jpg', '/ifood/fettuccine/train_096409.jpg', '/ifood/fettuccine/train_096676.jpg', '/ifood/fettuccine/train_096730.jpg', '/ifood/fettuccine/train_096650.jpg', '/ifood/fettuccine/train_096738.jpg', '/ifood/fettuccine/train_096587.jpg', '/ifood/fettuccine/train_096383.jpg', '/ifood/fettuccine/train_096352.jpg', '/ifood/fettuccine/train_096560.jpg']	win	7
587eui0h_r00_s1_p008	27	587eui0h	r00	image_p0587	image	/dogs/Scottish_deerhound/n02092002_14825.jpg	['/dogs/Scottish_deerhound/n02092002_12544.jpg', '/dogs/Scottish_deerhound/n02092002_5152.jpg', '/dogs/Scottish_deerhound/n02092002_7165.jpg', '/dogs/Scottish_deerhound/n02092002_6702.jpg', '/dogs/Scottish_deerhound/n02092002_6978.jpg', '/dogs/Scottish_deerhound/n02092002_3343.jpg', '/dogs/Scottish_deerhound/n02092002_1086.jpg', '/dogs/Scottish_deerhound/n02092002_1937.jpg', '/dogs/Scottish_deerhound/n02092002_3400.jpg', '/dogs/Scottish_deerhound/n02092002_1727.jpg', '/dogs/Scottish_deerhound/n02092002_7172.jpg']	win	8
587eui0h_r00_s1_p009	25	587eui0h	r00	image_p21745	image	/dogs/Cardigan/n02113186_6775.jpg	['/dogs/Cardigan/n02113186_10519.jpg', '/dogs/Cardigan/n02113186_1447.jpg', '/dogs/Cardigan/n02113186_13002.jpg', '/dogs/Cardigan/n02113186_7676.jpg', '/dogs/Cardigan/n02113186_9895.jpg', '/dogs/Cardigan/n02113186_9024.jpg', '/dogs/Cardigan/n02113186_7220.jpg', '/dogs/Cardigan/n02113186_694.jpg', '/dogs/Cardigan/n02113186_13484.jpg', '/dogs/Cardigan/n02113186_7608.jpg', '/dogs/Cardigan/n02113186_7600.jpg']	win	9
5p6nnuq5_r00_s1_p000	28	5p6nnuq5	r00	image_p20646	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0031_15018.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0059_14749.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0057_14775.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0046_14787.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0084_14815.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0094_11894.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg']	win	0
5p6nnuq5_r00_s1_p001	20	5p6nnuq5	r00	image_p4326	image	/dogs/Old_English_sheepdog/n02105641_5776.jpg	['/dogs/Old_English_sheepdog/n02105641_9289.jpg', '/dogs/Old_English_sheepdog/n02105641_9319.jpg', '/dogs/Old_English_sheepdog/n02105641_5305.jpg', '/dogs/Old_English_sheepdog/n02105641_9780.jpg', '/dogs/Old_English_sheepdog/n02105641_1212.jpg', '/dogs/Old_English_sheepdog/n02105641_6453.jpg', '/dogs/Old_English_sheepdog/n02105641_2822.jpg', '/dogs/Old_English_sheepdog/n02105641_6825.jpg', '/dogs/Old_English_sheepdog/n02105641_11387.jpg', '/dogs/Old_English_sheepdog/n02105641_10264.jpg', '/dogs/Old_English_sheepdog/n02105641_4577.jpg']	loss	1
5p6nnuq5_r00_s1_p002	26	5p6nnuq5	r00	image_p39391	image	/birds/Bronzed_Cowbird/Bronzed_Cowbird_0049_24147.jpg	['/birds/Bronzed_Cowbird/Bronzed_Cowbird_0089_796220.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0022_796221.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0082_24175.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0085_24152.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0024_24167.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0034_796209.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0037_24032.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0057_24074.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0001_796219.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0018_24140.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0058_796239.jpg']	win	2
5p6nnuq5_r00_s1_p004	23	5p6nnuq5	r00	image_p40113	image	/dogs/Brittany_spaniel/n02101388_2833.jpg	['/dogs/Brittany_spaniel/n02101388_9585.jpg', '/dogs/Brittany_spaniel/n02101388_10509.jpg', '/dogs/Brittany_spaniel/n02101388_7113.jpg', '/dogs/Brittany_spaniel/n02101388_5274.jpg', '/dogs/Brittany_spaniel/n02101388_2159.jpg', '/dogs/Brittany_spaniel/n02101388_6200.jpg', '/dogs/Brittany_spaniel/n02101388_10502.jpg', '/dogs/Brittany_spaniel/n02101388_1242.jpg', '/dogs/Brittany_spaniel/n02101388_7275.jpg', '/dogs/Brittany_spaniel/n02101388_733.jpg', '/dogs/Brittany_spaniel/n02101388_2021.jpg']	win	4
5p6nnuq5_r00_s1_p005	66	5p6nnuq5	r00	image_p32453	image	/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0006_26233.jpg	['/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0042_795308.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0005_26161.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0024_795331.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0032_26292.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0051_795318.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0019_795329.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0027_26319.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0052_26232.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0083_795315.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0065_26203.jpg', '/birds/Black_billed_Cuckoo/Black_Billed_Cuckoo_0008_795305.jpg']	loss	5
5p6nnuq5_r00_s1_p006	19	5p6nnuq5	r00	image_p1468	image	/dogs/basset/n02088238_9486.jpg	['/dogs/basset/n02088238_7181.jpg', '/dogs/basset/n02088238_12563.jpg', '/dogs/basset/n02088238_9864.jpg', '/dogs/basset/n02088238_12710.jpg', '/dogs/basset/n02088238_9590.jpg', '/dogs/basset/n02088238_9778.jpg', '/dogs/basset/n02088238_664.jpg', '/dogs/basset/n02088238_11223.jpg', '/dogs/basset/n02088238_4182.jpg', '/dogs/basset/n02088238_6988.jpg', '/dogs/basset/n02088238_5239.jpg']	win	6
5p6nnuq5_r00_s1_p007	19	5p6nnuq5	r00	image_p14135	image	/ifood/fried_calamari/train_072348.jpg	['/ifood/fried_calamari/train_072449.jpg', '/ifood/fried_calamari/train_072643.jpg', '/ifood/fried_calamari/train_072507.jpg', '/ifood/fried_calamari/train_072701.jpg', '/ifood/fried_calamari/train_072432.jpg', '/ifood/fried_calamari/train_072718.jpg', '/ifood/fried_calamari/train_072335.jpg', '/ifood/fried_calamari/train_072501.jpg', '/ifood/fried_calamari/train_072704.jpg', '/ifood/fried_calamari/train_072515.jpg', '/ifood/fried_calamari/train_072510.jpg']	win	7
5p6nnuq5_r00_s1_p009	18	5p6nnuq5	r00	image_p8926	image	/dogs/malamute/n02110063_12656.jpg	['/dogs/malamute/n02110063_14922.jpg', '/dogs/malamute/n02110063_8320.jpg', '/dogs/malamute/n02110063_17936.jpg', '/dogs/malamute/n02110063_13798.jpg', '/dogs/malamute/n02110063_4873.jpg', '/dogs/malamute/n02110063_6636.jpg', '/dogs/malamute/n02110063_8514.jpg', '/dogs/malamute/n02110063_16696.jpg', '/dogs/malamute/n02110063_5828.jpg', '/dogs/malamute/n02110063_17548.jpg', '/dogs/malamute/n02110063_49.jpg']	win	9
5p6nnuq5_r00_s1_p010	17	5p6nnuq5	r00	image_p9858	image	/ifood/shirred_egg/train_103276.jpg	['/ifood/shirred_egg/train_103388.jpg', '/ifood/shirred_egg/train_103234.jpg', '/ifood/shirred_egg/train_103409.jpg', '/ifood/shirred_egg/train_103383.jpg', '/ifood/shirred_egg/train_103121.jpg', '/ifood/shirred_egg/train_103538.jpg', '/ifood/shirred_egg/train_103530.jpg', '/ifood/shirred_egg/train_103257.jpg', '/ifood/shirred_egg/train_103524.jpg', '/ifood/shirred_egg/train_103288.jpg', '/ifood/shirred_egg/train_103313.jpg']	win	10
5p6nnuq5_r00_s1_p011	22	5p6nnuq5	r00	image_p3024	image	/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0025_26375.jpg	['/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0029_794624.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0043_794605.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0031_26401.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0009_26354.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0037_26389.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0014_26388.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0030_26350.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0044_26393.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0033_26359.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0021_794602.jpg', '/birds/Mangrove_Cuckoo/Mangrove_Cuckoo_0038_794600.jpg']	win	11
5p6nnuq5_r01_s1_p000	19	5p6nnuq5	r01	image_p18517	image	/dogs/Rottweiler/n02106550_5133.jpg	['/dogs/Rottweiler/n02106550_11693.jpg', '/dogs/Rottweiler/n02106550_12760.jpg', '/dogs/Rottweiler/n02106550_8595.jpg', '/dogs/Rottweiler/n02106550_1366.jpg', '/dogs/Rottweiler/n02106550_3930.jpg', '/dogs/Rottweiler/n02106550_1388.jpg', '/dogs/Rottweiler/n02106550_10635.jpg', '/dogs/Rottweiler/n02106550_8146.jpg', '/dogs/Rottweiler/n02106550_10555.jpg', '/dogs/Rottweiler/n02106550_7393.jpg', '/dogs/Rottweiler/n02106550_7473.jpg']	win	0
5p6nnuq5_r01_s1_p001	14	5p6nnuq5	r01	image_p3613	image	/ifood/pulled_pork_sandwich/train_033957.jpg	['/ifood/pulled_pork_sandwich/train_033717.jpg', '/ifood/pulled_pork_sandwich/train_033735.jpg', '/ifood/pulled_pork_sandwich/train_033908.jpg', '/ifood/pulled_pork_sandwich/train_033700.jpg', '/ifood/pulled_pork_sandwich/train_033963.jpg', '/ifood/pulled_pork_sandwich/train_033968.jpg', '/ifood/pulled_pork_sandwich/train_033710.jpg', '/ifood/pulled_pork_sandwich/train_033757.jpg', '/ifood/pulled_pork_sandwich/train_033810.jpg', '/ifood/pulled_pork_sandwich/train_033754.jpg', '/ifood/pulled_pork_sandwich/train_034043.jpg']	win	1
5p6nnuq5_r01_s1_p002	23	5p6nnuq5	r01	image_p46063	image	/dogs/bull_mastiff/n02108422_1975.jpg	['/dogs/bull_mastiff/n02108422_2052.jpg', '/dogs/bull_mastiff/n02108422_3051.jpg', '/dogs/bull_mastiff/n02108422_2207.jpg', '/dogs/bull_mastiff/n02108422_5444.jpg', '/dogs/bull_mastiff/n02108422_1242.jpg', '/dogs/bull_mastiff/n02108422_1016.jpg', '/dogs/bull_mastiff/n02108422_2867.jpg', '/dogs/bull_mastiff/n02108422_5117.jpg', '/dogs/bull_mastiff/n02108422_2111.jpg', '/dogs/bull_mastiff/n02108422_3621.jpg', '/dogs/bull_mastiff/n02108422_3618.jpg']	win	2
5p6nnuq5_r01_s1_p003	15	5p6nnuq5	r01	image_p40741	image	/birds/Bobolink/Bobolink_0008_9289.jpg	['/birds/Bobolink/Bobolink_0120_10859.jpg', '/birds/Bobolink/Bobolink_0117_10215.jpg', '/birds/Bobolink/Bobolink_0014_11055.jpg', '/birds/Bobolink/Bobolink_0070_10624.jpg', '/birds/Bobolink/Bobolink_0049_9540.jpg', '/birds/Bobolink/Bobolink_0044_9990.jpg', '/birds/Bobolink/Bobolink_0131_9578.jpg', '/birds/Bobolink/Bobolink_0112_11073.jpg', '/birds/Bobolink/Bobolink_0094_9823.jpg', '/birds/Bobolink/Bobolink_0102_10807.jpg', '/birds/Bobolink/Bobolink_0107_10252.jpg']	win	3
5p6nnuq5_r01_s1_p004	25	5p6nnuq5	r01	image_p47324	image	/birds/Indigo_Bunting/Indigo_Bunting_0044_14389.jpg	['/birds/Indigo_Bunting/Indigo_Bunting_0053_13391.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0024_13523.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0058_12207.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0065_14558.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0072_14197.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0026_11964.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0074_12829.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0051_12837.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0014_14167.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0047_12966.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0076_12950.jpg']	win	4
5p6nnuq5_r01_s1_p005	29	5p6nnuq5	r01	image_p29545	image	/dogs/kelpie/n02105412_1968.jpg	['/dogs/kelpie/n02105412_4061.jpg', '/dogs/kelpie/n02105412_251.jpg', '/dogs/kelpie/n02105412_5926.jpg', '/dogs/kelpie/n02105412_5156.jpg', '/dogs/kelpie/n02105412_123.jpg', '/dogs/kelpie/n02105412_216.jpg', '/dogs/kelpie/n02105412_715.jpg', '/dogs/kelpie/n02105412_7264.jpg', '/dogs/kelpie/n02105412_1371.jpg', '/dogs/kelpie/n02105412_3335.jpg', '/dogs/kelpie/n02105412_2067.jpg']	win	5
5p6nnuq5_r01_s1_p006	46	5p6nnuq5	r01	image_p44915	image	/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0068_21860.jpg	['/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0014_21970.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0048_21797.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0110_21871.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0061_21967.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0065_22137.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0044_22106.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0101_21677.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0026_21845.jpg', '/birds/Yellow_breasted_Chat/Yellow_Breasted_Chat_0100_21913.jpg']	win	6
5p6nnuq5_r01_s1_p007	26	5p6nnuq5	r01	image_p18792	image	/dogs/whippet/n02091134_14246.jpg	['/dogs/whippet/n02091134_17788.jpg', '/dogs/whippet/n02091134_17108.jpg', '/dogs/whippet/n02091134_11875.jpg', '/dogs/whippet/n02091134_12318.jpg', '/dogs/whippet/n02091134_12341.jpg', '/dogs/whippet/n02091134_14465.jpg', '/dogs/whippet/n02091134_4002.jpg', '/dogs/whippet/n02091134_12017.jpg', '/dogs/whippet/n02091134_15827.jpg', '/dogs/whippet/n02091134_232.jpg', '/dogs/whippet/n02091134_2349.jpg']	win	7
5p6nnuq5_r01_s1_p008	36	5p6nnuq5	r01	image_p18159	image	/ifood/upside_down_cake/train_113794.jpg	['/ifood/upside_down_cake/train_113771.jpg', '/ifood/upside_down_cake/train_113554.jpg', '/ifood/upside_down_cake/train_113583.jpg', '/ifood/upside_down_cake/train_113895.jpg', '/ifood/upside_down_cake/train_113525.jpg', '/ifood/upside_down_cake/train_113568.jpg', '/ifood/upside_down_cake/train_113710.jpg', '/ifood/upside_down_cake/train_113445.jpg', '/ifood/upside_down_cake/train_113681.jpg', '/ifood/upside_down_cake/train_113500.jpg', '/ifood/upside_down_cake/train_113645.jpg']	win	8
5p6nnuq5_r01_s1_p009	16	5p6nnuq5	r01	image_p26975	image	/dogs/Welsh_springer_spaniel/n02102177_4225.jpg	['/dogs/Welsh_springer_spaniel/n02102177_2056.jpg', '/dogs/Welsh_springer_spaniel/n02102177_3710.jpg', '/dogs/Welsh_springer_spaniel/n02102177_4332.jpg', '/dogs/Welsh_springer_spaniel/n02102177_4211.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1160.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2349.jpg', '/dogs/Welsh_springer_spaniel/n02102177_3658.jpg', '/dogs/Welsh_springer_spaniel/n02102177_3371.jpg', '/dogs/Welsh_springer_spaniel/n02102177_1760.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2388.jpg', '/dogs/Welsh_springer_spaniel/n02102177_2621.jpg']	win	9
5p6nnuq5_r01_s1_p010	31	5p6nnuq5	r01	image_p49506	image	/dogs/dhole/n02115913_4059.jpg	['/dogs/dhole/n02115913_1637.jpg', '/dogs/dhole/n02115913_1897.jpg', '/dogs/dhole/n02115913_253.jpg', '/dogs/dhole/n02115913_2841.jpg', '/dogs/dhole/n02115913_1334.jpg', '/dogs/dhole/n02115913_3313.jpg', '/dogs/dhole/n02115913_4119.jpg', '/dogs/dhole/n02115913_4055.jpg', '/dogs/dhole/n02115913_1213.jpg', '/dogs/dhole/n02115913_1677.jpg', '/dogs/dhole/n02115913_907.jpg']	win	10
5p6nnuq5_r02_s1_p000	46	5p6nnuq5	r02	taboo_en_p0991	word	Hangman	['Execute', 'Rope', 'Hood', 'Death', 'Punish']	win	0
5p6nnuq5_r02_s1_p001	34	5p6nnuq5	r02	taboo_en_p2112	word	Democracy	['Government', 'Elect', 'Vote', 'America', 'Republic']	win	1
